id,lat,lon,x,y,diam
02-1-022424,6.31393,-138.594,-4202634.428684573,191459.51194355014,3381.1200000000003
09-1-071328,-18.5004,137.946,4182984.8976097247,-560994.112186935,3153.76
03-1-107922,-37.4692,-145.516,-4412532.660320535,-1136191.6817125417,4043.5600000000004
05-1-010078,-4.23792,-84.488,-2561959.2306355415,-128507.93322951157,3569.9100000000003
09-1-170498,-49.6155,108.432,3288021.533191377,-1504508.1929693886,6480.53
02-1-071449,19.927,-104.584,-3171337.28075925,604253.4039020267,3272.4500000000003
08-1-150313,36.2943,168.267,5102419.205820361,1100564.7772992086,4633.320000000001
07-1-174750,-45.0769,74.1094,2247245.3059234633,-1366882.6347343437,3051.61
03-1-064700,-21.815,-141.575,-4293028.336298963,-661503.8895028209,3085.14
02-1-146339,44.0629,-114.267,-3464958.282916289,1336134.7574042561,3827.96
02-1-100169,27.5174,-90.92399999999998,-2757120.3139653667,834419.7629614909,4496.7
02-1-088250,24.1415,-145.971,-4426329.784763524,732051.1642646048,3490.7599999999998
03-1-031644,-10.9484,-153.131,-4643444.973800434,-331992.1697837582,5822.05
02-1-170268,54.642,-153.249,-4647023.129150484,1656928.5138763762,6062.509999999999
07-1-121567,-32.9595,11.4062,345874.1996079338,-999442.4683047548,5913.22
06-1-075162,35.3619,84.1583,2551961.6220006994,1072291.2853637317,4147.14
03-1-128598,-45.9896,-115.882,-3513930.4938512906,-1394558.7566664652,5232.33
03-1-049456,-17.6749,-119.805,-3632888.9975652285,-535962.1864117996,4055.48
08-1-067747,18.6274,101.452,3076364.547230813,564845.177690802,3793.94
03-1-047416,-15.8847,-126.42099999999999,-3833508.283971401,-481677.3244824873,4525.22
07-1-127476,-34.7813,64.6462,1960289.3761896521,-1054685.5481074704,6844.070000000001
02-1-069562,18.06,-121.21199999999999,-3675553.9516120064,547639.7086601396,4960.4400000000005
02-1-026610,7.30652,-146.45,-4440854.669616692,221558.16634105664,5103.33
02-1-111589,31.6925,-132.111,-4006048.1478848117,961022.7833173574,4209.25
06-2-015038,42.3473,4.26818,129425.51781334635,1284112.0174165852,5196.469999999999
03-1-108865,-37.2548,-170.86,-5181047.653470181,-1129690.355381604,3779.44
09-1-109071,-27.8455,106.162,3219187.5277285576,-844368.8542356545,4021.04
03-2-001879,-32.412,-123.125,-3733562.520973405,-982840.433947533,3535.38
03-1-012002,-4.04255,-140.11,-4248604.627927585,-122583.6602571455,3012.85
05-2-014635,-56.2548,-87.21600000000001,-2644681.330592621,-1705834.0134404444,4001.36
07-1-172124,-45.1207,28.0865,851676.7816878745,-1368210.7974829215,3421.75
03-1-161809,-31.8506,-179.483,-5442525.904177622,-965816.9050194155,7379.139999999999
09-1-060183,-14.6731,110.126,3339389.2888098857,-444937.55310858774,3621.06
09-1-045425,-12.2542,92.5142,2805340.50580985,-371588.4007676126,3142.74
07-1-094382,-24.7828,25.2959,767056.4399942429,-751497.5288916117,3734.45
03-1-007404,-2.94739,-169.464,-5138716.256278068,-89374.73980663394,3340.6099999999997
05-2-001616,-3.44256,-1.7789999999999964,-53945.24040456182,-104389.95323616004,8526.51
08-1-073236,19.5907,156.931,4758673.7054122025,594055.6611543852,3776.62
06-1-012386,5.55033,74.0327,2244919.5049459315,168304.6015596696,3105.79
03-1-133393,-48.4557,-139.837,-4240326.353261791,-1469339.1711474601,3300.8799999999997
09-1-147713,-40.5208,122.651,3719189.2528723576,-1228726.4178668763,3364.7599999999998
07-1-185597,-47.6975,76.9224,2332544.890666596,-1446348.00685587,3929.17
03-1-007895,-2.82841,-159.125,-4825203.136242786,-85766.86757316864,4774.099999999999
03-1-012724,-4.21004,-155.385,-4711793.805656468,-127662.51821968629,3365.5400000000004
02-1-132473,38.8503,-160.22,-4858407.20495723,1178071.2609833344,8830.25
08-1-032260,8.59157,152.089,4611848.042658471,260525.18780361,9969.5
07-1-070687,-19.2701,85.6526,2597273.804539506,-584333.9950084029,3967.8900000000003
02-1-168700,53.6495,-91.27100000000002,-2767642.516562548,1626832.5885804077,5315.67
02-1-119004,34.5918,-97.27699999999999,-2949764.5592099885,1048939.273202094,3635.2000000000003
09-1-013609,-2.9736,112.516,3411862.0963236033,-90169.5148212509,5645.18
03-1-022352,-7.36419,-139.336,-4225134.354699293,-223306.91396001735,4909.25
08-1-017760,4.86518,103.092,3126094.8419264182,147528.55801656356,5941.93
08-1-111404,26.6337,165.999,5033645.847058389,807623.0181916702,5308.2
03-1-106927,-36.9688,-101.14699999999999,-3067115.9253514474,-1121017.8771602975,3234.14
08-1-029741,6.749,159.432,4834512.404823001,204652.29201258483,9902.76
05-1-129301,-58.6134,-73.743,-2236134.830328055,-1777354.6677508433,3558.0099999999998
08-1-003130,0.971908,113.928,3454678.6671225023,29471.506864034276,5866.0
05-1-117484,-54.2454,-88.01600000000002,-2668940.010931941,-1644902.2730981582,3081.62
04-1-090030,46.0496,-50.65100000000001,-1535908.0223335957,1396378.157691914,3378.43
02-2-000698,18.2966,-161.217,-4888639.585330107,554814.2133704934,9168.29
03-1-006266,-1.75757,-159.579,-4838969.937335351,-53295.411004972404,5682.5
07-1-215925,-55.7425,42.7093,1295089.0702701274,-1690299.3610181524,3379.33
02-1-154642,48.4131,-150.773,-4571942.513500289,1468047.3964193913,4046.95
07-1-015204,-4.72936,68.7301,2084126.9069868363,-143410.04056195557,5002.030000000001
06-1-060179,27.965,47.6525,1444983.4560867834,847992.4946113402,8390.980000000001
07-1-171635,-44.2218,23.8694,723800.1806141937,-1340953.1377866536,3190.0400000000004
02-1-133108,38.8795,-177.253,-5374904.832731768,1178956.7028157196,3990.9900000000002
02-1-023401,6.89024,-151.699,-4600021.935993053,208935.16202649174,3613.9700000000003
07-1-064568,-17.2965,29.7296,901501.0787697945,-524487.8306113016,3180.22
03-1-031895,-10.6264,-161.265,-4890095.106150466,-322228.05094718206,3664.58
09-1-071383,-18.2992,139.225,4221768.462802211,-554893.0540815961,3809.4100000000003
08-1-159436,39.155,167.886,5090866.00930876,1187310.785857573,3557.75
02-1-096678,25.8255,-177.679,-5387822.580012456,783115.6863788725,3663.32
08-1-046744,12.0249,157.207,4767042.950129267,364635.2565153551,3468.5
07-1-075235,-19.9572,5.24207,158957.12555792127,-605169.169084836,6205.9800000000005
05-1-092121,-42.7902,-29.60300000000001,-897662.1426060974,-1297542.2293194411,3136.4
02-1-162057,51.6021,-148.121,-4491524.988175445,1564748.5609220038,8486.890000000001
07-1-011386,-3.55459,38.9484,1181045.9816599435,-107787.0781841775,4064.31
08-1-124912,30.8821,129.147,3916169.737227633,936448.7401336267,9072.150000000001
05-1-126640,-56.6853,-6.5090000000000146,-197374.68791078942,-1718888.2157980406,5084.75
03-1-066368,-22.3177,-179.73,-5450015.771732386,-676747.4377610408,4884.14
09-1-036414,-8.6724,114.854,3482758.0896152644,-262976.22421839397,3662.71
03-1-024016,-8.69884,-95.59199999999998,-2898669.713745297,-263777.9736036085,4368.490000000001
04-1-095208,48.9142,-81.30399999999997,-2465409.6828850484,1483242.4273169327,5591.910000000001
09-1-029589,-7.39281,100.081,3034791.2337993043,-224174.7682491565,4324.61
07-1-221779,-57.5154,20.5007,621649.9100403612,-1744059.6289851272,3587.6
09-1-112731,-28.9407,150.124,4552262.659075016,-877578.9876201829,5214.66
08-1-188432,47.8393,120.586,3656571.534246489,1450647.8579460143,4448.0199999999995
06-3-044603,2.76689,69.7285,2114401.740050307,83901.37505507497,5680.73
02-1-082407,23.0886,-172.6,-5233810.283208201,700123.7086030177,4745.66
08-1-177068,44.6023,161.289,4890822.866560645,1352491.1726230425,3333.7
08-1-124288,30.335,136.969,4153358.98424533,919858.8351165745,4109.19
08-1-139415,34.4822,114.462,3470871.336248998,1045615.8339956073,5081.509999999999
09-1-110946,-29.5244,103.591,3141226.193788069,-895278.727262759,3793.45
09-1-034741,-8.94359,162.041,4913626.026079606,-271199.61361991905,9310.96
08-1-217577,59.2024,109.194,3311127.9262145786,1795215.121150667,3142.37
09-1-095962,-25.2673,147.365,4468600.535254789,-766189.1921721122,3428.29
02-1-080804,21.1793,-142.668,-4326171.758312559,642227.3356381891,5726.530000000001
08-1-168016,41.8362,173.265,5253975.31124026,1268613.7530148025,4481.099999999999
02-1-085354,22.7208,-99.548,-3018628.8880232326,688970.7803170156,6712.58
04-1-043448,23.4514,-73.06299999999999,-2215514.9520396334,711125.0201368991,6347.66
02-1-171973,55.9696,-139.583,-4232624.222254057,1697185.7938994768,5215.49
03-1-120030,-42.1382,-173.728,-5268015.022486641,-1277771.4048428957,3328.6099999999997
07-1-088176,-23.1439,88.7569,2691406.5812611934,-701800.5898814731,3851.35
09-1-069219,-18.361,91.2897,2768209.563215479,-556767.0371378086,3434.9599999999996
07-1-000820,-22.9907,47.552,1441935.9593691563,-697155.0525964935,7348.9800000000005
08-1-200343,51.1528,127.431,3864134.8678997923,1551124.2795764336,3172.67
02-1-038946,11.2067,-132.845,-4028305.487096138,339824.691198316,5118.13
08-1-209596,55.3878,152.953,4638047.417424936,1679543.6686227066,4390.900000000001
08-1-147049,36.6676,104.772,3177038.0706389896,1111884.4840125437,3846.2200000000003
09-1-012390,-2.75435,90.6499,2748808.6836141082,-83521.12024075612,5875.530000000001
07-1-220321,-57.29,22.6655,687293.8990385601,-1737224.7457995238,4103.3099999999995
09-1-187654,-57.0263,98.1877,2977380.0344412625,-1729228.4782926757,3604.27
05-1-117716,-54.4187,-86.16399999999999,-2612781.1659464156,-1650157.3097266634,3520.84
05-1-030272,-13.0327,-4.726999999999975,-143338.47745495386,-395195.12907281297,5205.51
09-1-068287,-16.6802,108.332,3284989.1981489616,-505799.5497448981,4818.96
03-1-113600,-38.6787,-147.13,-4461474.547905114,-1172867.7740505505,4669.59
08-1-132683,32.7223,121.704,3690473.0400206884,992249.7695841466,6765.08
07-1-000427,-11.3736,11.0372,334684.8833014227,-344885.65838410653,8407.71
06-1-066954,31.1262,82.3452,2496982.355346674,943850.6699721616,3372.33
09-1-051363,-12.906,125.499,3805550.1548803356,-391353.1605740732,3258.46
09-1-120671,-31.4887,140.592,4263220.482832025,-954842.8845009158,7356.33
02-1-169074,54.1691,-101.92599999999999,-3090737.81533186,1642588.6014607956,3267.1800000000003
08-1-103577,25.3983,160.867,4878026.412681654,770161.5510776758,4852.7699999999995
03-1-121513,-42.0035,-132.568,-4019905.9190286486,-1273686.8495407628,3628.58
05-1-078785,-35.971,-52.15199999999999,-1581423.3713202435,-1090761.238107081,3078.08
02-1-079465,21.8396,-110.15,-3340117.0492200656,662249.8439232551,3310.01
07-1-132868,-36.3294,53.8519,1632970.0347062554,-1101629.1268990962,4395.5599999999995
08-1-157364,39.6985,124.788,3783990.2527287654,1203791.5268130982,5580.78
07-1-109708,-29.3877,38.6668,1172506.9261805033,-891133.5252597777,5594.89
02-1-167711,53.1719,-125.303,-3799606.7781972024,1612350.1564178339,6247.19
07-1-126643,-35.1033,78.8563,2391187.2180518587,-1064449.6669440465,3535.4
02-1-170553,54.505,-164.512,-4988555.02497768,1652774.2148682678,3041.46
09-1-023783,-5.35009,158.89,4818077.14889311,-162232.6538707379,3086.96
03-1-063779,-21.3098,-117.74600000000001,-3570453.2190419054,-646184.5328685406,3328.5
09-1-161276,-44.8718,168.656,5114214.989135355,-1360663.3155623507,3647.32
03-1-084491,-28.4649,-129.907,-3939215.483549987,-863151.1374883725,4647.62
06-1-089364,42.9774,28.2719,857298.7308565117,1303218.760518842,4324.22
08-1-182123,46.125,155.986,4730018.139261381,1398664.5383138948,5703.44
05-1-129995,-58.7456,-67.37299999999999,-2042975.0881262226,-1781363.4146769159,3175.15
06-1-057408,26.4921,52.3466,1587324.2953127834,803329.2317716106,4734.51
09-1-180296,-52.8839,91.231,2766429.5825455813,-1603617.0314956787,3754.44
02-1-134627,40.1569,-136.4,-4136104.9978539897,1217691.7506475283,4499.88
09-1-110422,-29.5725,95.2664,2888796.430847194,-896737.2804181607,6396.88
08-1-100218,25.0021,139.655,4234807.5034845965,758147.4396396277,3178.65
02-1-007184,1.52638,-137.185,-4159908.827936947,46284.95562041329,4743.0199999999995
09-1-074129,-19.271,156.204,4736628.629653846,-584361.2860237847,4704.2
03-1-052538,-17.9698,-166.984,-5063514.347226177,-544904.5424518813,3967.98
05-1-073308,-34.1565,-18.795999999999992,-569957.6945723135,-1035739.5187624618,4541.179999999999
05-1-127529,-57.9162,-26.456000000000017,-802234.5588212992,-1756213.2278351265,3333.6800000000003
09-1-050495,-12.61,148.188,4493556.652653864,-382377.44884852495,4384.42
02-1-023344,6.27913,-151.197,-4584799.614080129,190404.25934878975,5702.89
02-1-022158,6.31055,-127.53800000000001,-3867379.466395177,191357.01901911653,5849.719999999999
07-1-151614,-40.937,24.0382,728918.7621657901,-1241346.9963134073,3055.67
09-1-165746,-46.6046,129.53,3927783.5804400826,-1413207.617177317,3072.0299999999997
07-1-005789,-1.05829,78.3096,2374609.4423749764,-32090.898520373154,3301.05
09-1-161085,-44.4852,159.727,4843457.7931981245,-1348940.3082883745,3304.7
02-1-092162,24.37,-110.511,-3351063.778723183,738980.0498365229,5428.24
02-1-068411,18.1365,-156.07,-4732565.300697009,549959.4449675871,7113.570000000001
02-1-157902,48.4877,-113.00200000000001,-3426599.2446297402,1470309.5183610327,4648.0199999999995
09-1-111052,-29.0613,105.87,3210333.109404706,-881235.9836813353,4451.570000000001
03-1-137911,-50.244,-107.05199999999999,-3246175.30960605,-1523566.4187109666,4418.52
08-1-122568,30.7502,166.192,5039498.253690251,932449.0902126813,4276.6900000000005
03-1-119911,-41.6612,-174.102,-5279355.955545273,-1263307.1666905764,3350.63
08-1-004240,0.297315,138.01,4184925.5920368694,9015.586931356003,3343.39
07-1-124799,-33.9753,60.4853,1834116.9474098089,-1030244.9276656057,3357.45
06-2-016709,44.4617,86.3631,2618818.545015864,1348227.709553407,3320.11
03-1-092190,-30.9444,-175.394,-5318533.724293275,-938337.8848650513,7396.110000000001
06-1-065065,30.5488,19.6981,597312.3889899389,926341.9674372578,3145.5099999999998
09-1-106172,-26.9399,179.578,5445406.6224679155,-816908.0280915446,4541.24
05-1-087307,-39.9753,-25.918999999999983,-785950.9196435299,-1212185.0302105027,4489.03
09-1-059224,-14.5709,134.216,4069878.800527647,-441838.5066952397,4909.12
03-1-050391,-17.4753,-142.945,-4334571.326380047,-529909.6456671394,6278.91
03-1-110068,-38.5682,-157.581,-4778383.883187898,-1169517.043828682,6433.19
07-1-172247,-44.2478,32.2483,977876.5014830997,-1341741.5448976813,3118.0
02-1-174515,56.8014,-136.772,-4147385.2842117725,1722408.7567822845,5490.179999999999
02-1-053194,13.9553,-124.12899999999999,-3764007.164799251,423171.4521741333,4226.9800000000005
08-1-160864,39.767,163.546,4959262.668467951,1205868.6763171526,5374.570000000001
08-1-187326,46.375,94.1715,2855595.394467793,1406245.3759199323,5838.2
05-1-073038,-34.0862,-7.783999999999992,-236036.95970157933,-1033607.787227644,3139.6099999999997
07-1-142566,-37.7921,38.2086,1158612.7670161577,-1145983.0915644995,6110.34
08-1-051654,14.3678,107.028,3245447.5491958708,435679.8342240949,4300.3099999999995
03-1-060992,-20.9557,-146.019,-4427785.305583884,-635447.0344833493,3624.73
07-1-099037,-26.1001,41.3984,1255338.19019911,-791442.478405344,4893.3099999999995
08-1-160884,40.3209,162.207,4918659.702250015,1222664.780117089,5600.19
09-1-060210,-15.313,109.702,3326532.1882300465,-464341.465045001,3100.31
02-1-006320,1.71787,-104.399,-3165727.4609307814,52091.57399313367,6461.42
07-1-164121,-42.6739,67.4934,2046626.0195172904,-1294015.6236651128,3291.2
09-1-143386,-38.9273,164.791,4997015.239746016,-1180406.1589659941,3425.6600000000003
07-1-001552,-38.6153,74.3045,2253161.391591215,-1170945.2736336594,7234.950000000001
02-1-002242,0.859316,-174.624,-5295184.744466679,26057.340193078435,3403.73
05-1-053446,-24.1644,-69.793,-2116357.5961526646,-732745.5689893177,3451.25
02-2-000131,0.875048,-127.22300000000001,-3857827.6110115694,26534.387141951156,3177.55
05-1-023621,-9.57211,-68.238,-2069204.7862431123,-290258.4458285055,7188.85
04-2-006602,11.8381,-87.17700000000002,-2643498.7199260797,358970.854656124,4838.759999999999
09-1-038737,-9.71989,111.238,3373108.85448154,-294739.63055418624,4265.360000000001
09-1-084985,-22.6485,99.2518,3009647.1116275997,-686778.4020813494,3152.24
08-1-016345,3.77781,111.621,3384722.697693989,114555.85646585615,3131.15
08-1-139681,35.0414,119.105,3611662.6522683236,1062572.6515527917,3395.4300000000003
09-1-080237,-21.3075,178.534,5413749.0446251035,-646114.7891625651,3355.45
05-1-111292,-51.8793,-22.800999999999988,-691402.7130210319,-1573154.1936595782,5664.38
09-1-051597,-12.9787,119.577,3625975.273668523,-393557.6681499089,3042.75
09-1-075189,-19.3887,136.626,4142958.0750498474,-587930.344368707,3178.33
05-1-000940,-41.3112,-34.886000000000024,-1057860.4028968795,-1252693.9940421241,8790.1
09-1-006716,-1.1675,166.862,5059814.898474431,-35402.51162019452,3969.87
06-1-019530,8.84174,51.3566,1557304.1783928752,268111.1803792194,4324.97
04-1-104900,55.3119,-48.803999999999974,-1479900.7941001905,1677242.1263255137,5198.0
05-1-113664,-52.1315,-62.64299999999997,-1899545.6406199953,-1580801.7426365488,3227.74
02-1-078400,20.545,-95.904,-2908130.5990776317,622993.2344641511,3228.6000000000004
07-1-204977,-52.4399,36.4608,1105613.6151448293,-1590153.4639073564,5108.120000000001
08-1-146536,36.9048,92.5176,2805443.6052012923,1119077.1827331518,4115.92
05-1-131189,-58.864,-29.930000000000007,-907577.8781947942,-1784953.6993671348,7933.44
09-1-134632,-35.8762,127.906,3878538.459351264,-1087886.5844868717,5891.41
07-1-111645,-29.9611,89.6593,2718770.3726839456,-908520.934392985,5585.49
06-1-070772,33.6377,85.277,2585884.3541201954,1020007.7645624131,5373.95
08-1-005602,0.775913,167.25,5071580.358439001,23528.281797653097,3599.54
05-1-114989,-52.1349,-6.158999999999992,-186761.5152623364,-1580904.8420279908,3871.9
02-1-072819,19.5745,-142.379,-4317408.3100399785,593564.422877514,6915.46
08-1-076248,19.6079,96.1062,2914261.980533395,594577.2227816806,3547.44
07-1-097627,-26.2504,78.4192,2377932.881581463,-796000.0779740935,6026.19
08-1-070489,18.7424,151.555,4595655.373531975,568332.3629895792,6078.95
08-1-103627,26.1245,158.887,4817986.178841839,792182.3681556932,3063.4
07-1-160972,-42.7914,20.176,611803.9181576399,-1297578.6173399503,3842.05
03-1-130813,-47.1679,-154.42,-4682531.772497162,-1430288.7604712404,3280.0099999999998
05-1-090966,-41.3694,-6.045999999999992,-183334.97666440753,-1254458.8130368094,3319.83
05-1-046939,-20.0686,-57.28399999999999,-1737042.8056969787,-608547.1903220863,3026.0600000000004
06-1-064484,30.9674,49.9416,1514396.6375427037,939035.3219248067,3255.42
07-1-086218,-22.3316,48.51,1470985.7290754912,-677168.9323319366,5146.42
09-1-065891,-17.1638,164.959,5002109.562617275,-520463.9220100168,9099.47
08-1-041577,11.1248,138.282,4193173.5433522393,337341.2087985782,3892.31
03-1-094567,-31.9781,-128.63,-3900492.5650583473,-969683.1321984946,4204.51
08-1-064965,17.7515,140.15,4249817.56194455,538284.9550542894,6914.95
